"","GSM461176_untreated_single","GSM461177_untreated_paired","GSM461178_untreated_paired","GSM461179_treated_single","GSM461180_treated_paired","GSM461181_treated_paired","GSM461182_untreated_single"
"FBgn0053099",12.5387427147265,2.33738488554208,13.6476832531578,19.6179141445478,8.96084293000977,16.4700890900403,12.2182675017842
"FBgn0038984",1854.99634867866,2239.21472034931,2249.59312289551,2221.53259772859,2230.12978420618,2245.42214594216,2282.37236933329
"FBgn0028837",653.489767367512,680.179001692744,675.56032103131,644.252300506949,777.353124178347,769.519162484661,740.427010608125
"FBgn0024558",970.646200740006,1168.69244277104,1367.0429391913,1112.72809027875,1371.00896829149,1349.63230043386,1335.45663794502
"FBgn0053107",258.150585303193,264.124492066255,288.87596219184,266.018915800068,238.58244301151,272.671474935112,274.911018790145
"FBgn0038989",648.326755661448,596.033145813229,673.285707155783,523.405949376535,508.527836278054,546.25795481967,599.916934337606
"FBgn0051158",3244.5840707107,4084.58008748478,3165.12520779484,3197.72000556129,3966.29310189557,3820.14566393991,3397.9001922462
"FBgn0051156",391.651316559987,357.619887487937,338.917467453418,369.60150248328,313.629502550342,339.46683624472,344.555143550315
"FBgn0038993",13.2763158155928,17.5303866415656,9.09845550210518,14.9096147498563,7.84073756375855,13.7250742417003,18.3274012526764
"FBgn0051159",190.293860023497,164.785634430716,233.147922241445,192.255558616568,188.177701530205,242.476311603371,241.921696535328
"FBgn0051161",26.5526316311856,14.0243093132525,25.0207526307892,34.5275288944041,22.4021073250244,25.6201385845072,28.1020152541037
"FBgn0263863",718.396200243743,881.194101849362,899.60978777065,698.397743545901,861.361026647189,998.270399846332,835.729497122042
"FBgn0020278",2209.76901019533,2511.52005951496,2412.22801499564,2237.22692904423,2624.40687312661,2671.81445238432,2174.85161531759
"FBgn0266418",767.813598001783,863.663715207797,879.138262890913,513.20463402137,584.695001183137,556.323009263584,849.169591374004
"FBgn0046114",519.251463009851,606.551377798169,669.873786342494,513.20463402137,648.541007059457,720.10889521454,628.01894959171
"FBgn0039003",807.642545448561,892.881026277073,1089.5400463771,882.021419938868,1004.73451352735,1062.3207463076,874.827953127751
"FBgn0039004",980.972224152134,1023.77457986743,1087.26543250157,1129.99185472595,1027.13662085237,1065.06576115594,1197.39021517486
"FBgn0263986",16.9641813199241,4.67476977108415,15.9222971286841,22.7567804076754,28.0026341562805,20.130108887827,20.7710547530332
"FBgn0039006",817.968568860689,822.759479710811,765.407569114598,1151.96391856785,986.812827667326,971.735256312378,907.817275382569
"FBgn0051151",3903.23684978428,4608.1543018462,3767.89788480931,3426.85724276961,3966.29310189557,3985.76155978976,3841.42330256096
"FBgn0024958",1006.78728268245,1283.2243021626,1476.22440521657,1159.81108422567,1516.62266590415,1429.23773103572,1479.63219446607
"FBgn0039013",234.548246075473,315.54695954818,380.997824150654,211.873472761116,305.788764986583,309.271672912979,273.689192039967
"FBgn0266409",1476.62134793426,1181.54805964152,1144.13077938973,1886.45862413972,1279.16032825889,1198.65648377516,1538.27987847464
"FBgn0039016",1596.84576337547,1716.80919843065,1609.28931693485,1586.69689601103,1867.21564554079,1806.21977020775,1682.45543499569
"FBgn0039017",215.37134545295,172.966481530114,181.969110042104,225.213654379409,207.219492756476,195.81105918159,243.143523285506
"FBgn0263143",467.621345949213,488.513441078294,481.080834673811,512.419917455588,467.083937726759,473.972563813382,535.160116578149
"FBgn0039019",304.617690657768,359.95727237348,416.254339221312,357.04603743077,465.963832360508,437.372365835515,348.220623800851
"FBgn0039020",132.025585055062,112.19447450602,162.63489210013,110.64503577525,124.331695653886,142.740772113683,141.731903020697
"FBgn0086253",882.137428636054,960.665187957793,887.099411455255,1076.63112825278,1220.91484921383,1284.66694902314,970.130439641668
"FBgn0039026",4637.12208514622,5374.816544304,4388.86747282799,3269.12921304744,3761.3138198716,3637.14467405057,4425.45648914625
"FBgn0039025",291.341374842175,296.847880463844,302.523645444997,245.616285089738,262.104655702786,268.096450187878,295.682073543178
"FBgn0039022",138.663742962858,135.56832336144,111.456079900788,119.276917998851,85.1280078350928,105.225569186369,127.069982018556
"FBgn0039023",205.045322040822,198.677715271076,135.339525593815,172.637644472021,133.292538583895,115.290623630282,178.38670552605
"FBgn0039024",241.186403983269,176.472558858427,151.261822722499,189.901408919223,114.250747357625,158.295856254276,178.38670552605
"FBgn0040588",16.2266082190579,17.5303866415656,13.6476832531578,35.312245460186,14.5613697612659,13.7250742417003,40.320282755888
"FBgn0262537",11.8011696138603,14.0243093132525,2.2746138755263,10.2013153551648,6.72063219750733,7.32003959557347,7.33096050107054
"FBgn0039043",11.8011696138603,17.5303866415656,15.9222971286841,8.63188222360103,6.72063219750733,11.8950643428069,9.77461400142739
"FBgn0039044",263.313597009257,326.06519153312,322.995170324734,326.442091365275,390.916772821676,357.766935233653,333.55870279871
"FBgn0041225",40.5665205476446,25.7112337409628,48.9041983238153,61.992608696771,76.167164905083,53.9852920173544,51.3167235074938
"FBgn0267758",73.7573100866266,57.2659296957808,61.41457463921,99.6590038543028,42.5640039175464,47.5802573712276,96.5243132640955
"FBgn0053193",356.985380819273,410.211047412634,363.938220084207,448.857875627253,558.932577759359,611.223306230385,372.657158804419
"FBgn0027526",299.454678951704,362.294657259022,475.394299984996,444.934292798344,508.527836278054,544.427944920777,463.072338317622
"FBgn0039054",35.4035088415808,17.5303866415656,18.1969110042104,20.4026307103297,3.36031609875366,15.5550841405936,12.2182675017842
"FBgn0039051",36.141081942447,49.0850825963836,38.668435883947,59.6384589994253,53.7650575800586,45.7502474723342,35.4329757551743
"FBgn0039052",15.4890351181916,11.6869244277104,6.82384162657889,23.5414969734573,34.7232663537878,16.4700890900403,6.10913375089212
"FBgn0039055",1557.75438902955,1559.03571865656,1649.09505975656,1458.78809578857,1574.86814494922,1463.09291416525,1797.30714951246
"FBgn0039056",2329.99342563653,2470.61582401797,2612.39403604195,2256.84484318878,2550.47991895403,2907.88572934156,2502.30118436541
"FBgn0051365",806.167399246829,744.457086045151,714.228756915257,665.439647783061,691.105010977003,645.078489359912,609.691548339033
"FBgn0051457",197.669591032159,245.425412981918,262.717902623287,222.859504682063,221.780862517742,312.016687761319,180.830359026407
"FBgn0004395",1417.61549986496,1333.47807720175,1147.54270020302,1300.27534950063,1003.61440816109,1033.95559287475,1251.15059218271
"FBgn0039058",39.0913743459121,85.3145483222857,46.6295844482891,47.0829939469147,33.6031609875366,39.3452128262074,70.8659515103486
"FBgn0039059",33.9283626398482,57.2659296957808,34.1192081328944,40.0205448548775,50.4047414813049,37.515202927314,47.6512432569585
"FBgn0265042",2543.15205178689,2828.23571150591,2474.77989657261,1853.50052837687,1789.92837526945,1903.2102948491,2840.74719416483
"FBgn0262975",2807.94079499788,3157.80698036734,2458.85759944393,3070.59592190462,2946.99721860696,2902.39569964488,1925.5989582812
"FBgn0011596",92.1966376082833,94.664087864454,92.121861958815,141.248981840744,84.0079024688416,89.670485045775,75.7532585110623
"FBgn0039064",40.5665205476446,38.5668506114442,18.1969110042104,27.4650798023669,19.0417912262708,9.15004949446684,20.7710547530332
"FBgn0039065",325.269737482023,254.774952524086,244.520991619077,397.851298851429,243.062864476515,291.886578873492,328.671395797996
"FBgn0039066",1246.49854046399,1338.15284697284,1108.87426431907,1377.17757294725,1330.68517510645,1268.1968599331,1160.7354126695
"FBgn0039067",460.983188041416,424.235356725887,497.003131802495,433.948260877397,420.039512344208,437.372365835515,483.843393070656
"FBgn0039068",81.8706141961555,71.2902390090333,100.083010523157,90.2424050649198,120.971379555132,130.845707770876,135.622769269805
"FBgn0004882",101.047514818678,118.037936719875,75.0622578923677,120.846351130414,72.8068488063294,49.4102672701209,108.74258076588
"FBgn0025781",473.521930756143,503.706442834317,424.215487785654,605.016472217854,448.042146500488,527.957855830737,530.272809577436
"FBgn0039069",64.1688597753652,60.772007024094,62.5518815769731,39.2358282890956,16.8015804937683,32.9401781800806,65.9786445096349
"FBgn0039071",21.3896199251217,10.5182319849393,14.7849901909209,21.9720638418935,12.3211590287634,18.3000989889337,12.2182675017842
"FBgn0003118",11910.3304327885,10913.2500305959,9176.92968081084,10827.5191746588,10234.4027314374,9779.57289968616,9063.51083282355
"FBgn0267759",25.8150585303193,19.8677715271076,2.2746138755263,26.680363236585,8.96084293000977,3.66001979778674,10.9964407516058
"FBgn0264326",2960.61842687719,3466.3417852589,3241.32477262497,2791.23682448626,3178.85902942096,2645.27930885036,3593.39247227474
"FBgn0016119",3695.97880844086,2550.0869101264,3461.96231855102,3490.41928459794,3363.67641485242,3324.2129813398,3184.08051096497
"FBgn0024509",3195.90424605353,3807.59997854804,4289.92176924259,3229.89338475835,4491.6225186674,4873.31636075304,4011.25722083576
"FBgn0002622",57515.9504055514,66848.0390340606,79514.8145537105,49015.7508484355,69415.1697573207,74184.0262763899,58556.0470023009
"FBgn0039073",185.868421418299,241.919335653605,183.106416979867,272.296648326323,384.196140624169,245.221326451711,191.826799778012
"FBgn0039075",16.2266082190579,17.5303866415656,15.9222971286841,14.1248981840744,5.6005268312561,5.4900296966801,10.9964407516058
"FBgn0039094",32.4532164381157,29.2173110692759,38.668435883947,8.63188222360103,8.96084293000977,12.8100692922536,30.5456687544606
"FBgn0051145",37.6162281441796,35.0607732831311,43.2176636349996,34.5275288944041,41.4438985512952,37.515202927314,40.320282755888
"FBgn0039098",533.26535192631,490.850825963836,608.459211703284,287.20626307618,280.026341562805,301.951633317406,724.543262855805
"FBgn0039099",53.8428363632374,47.9163901536125,61.41457463921,57.2843093020795,44.8042146500488,73.2003959557347,114.851714516772
"FBgn0040227",5359.20615089429,6042.13992912626,6310.91619764771,4431.29444697045,5809.98653474508,6020.73256735918,5939.29983261732
"FBgn0039101",469.834065251812,489.682133521065,483.355448549338,280.143813984142,268.825287900293,301.951633317406,799.074694616689
"FBgn0042106",39.8289474467784,45.5790052680705,47.7668913860522,36.0969620259679,19.0417912262708,14.6400791911469,96.5243132640955
"FBgn0039102",8.11330410952893,2.33738488554208,11.3730693776315,7.84716565781911,2.24021073250244,10.0650544439135,14.6619210021411
"FBgn0027512",835.67032328148,875.350639635507,880.275569828676,932.243280148911,929.687453988513,891.21482076107,1045.88369815273
"FBgn0002922",39.8289474467784,51.4224674819257,34.1192081328944,17.2637644472021,14.5613697612659,19.2151039383804,8.55278725124896
"FBgn0039108",309.043129262966,324.896499090348,268.404437312103,557.933478270939,413.318880146701,359.596945132547,228.481602283365
"FBgn0039109",858.535089408334,917.423567575265,835.920599255913,358.615470562334,327.070766945357,377.897044121481,972.574093142025
"FBgn0065098",25.077485429453,46.7476977108415,29.5699803818418,21.1873472761116,4.48042146500488,20.130108887827,12.2182675017842
"FBgn0028691",1245.76096736312,1234.13921956622,1367.0429391913,1500.37807377501,1507.66182297414,1542.69834476711,1387.99518820269
"FBgn0263782",464.671053545748,701.215465662623,590.262300699074,530.468398468572,672.063219750733,657.888558652166,639.015390343316
"FBgn0039110",1039.24049912057,1359.18931094272,1498.97054397183,1009.14550359554,1685.75857620809,1705.56922576862,1221.82675017842
"FBgn0028684",1200.76900821028,1355.6832336144,1479.63632602985,1614.16197581339,1716.00142109687,1725.69933465645,1456.41748621268
"FBgn0028475",2135.27412700784,2117.67070630112,2158.60856787445,2100.68624659818,2287.25515788499,2460.44830906213,2172.40796181724
"FBgn0039111",231.597953672008,223.220256569268,254.756754058945,225.213654379409,284.50676302781,261.691415541752,254.139964037112
"FBgn0039112",463.195907344015,434.753588710826,479.943527736048,458.274474416636,537.650575800586,629.523405219319,447.188590565303
"FBgn0039113",430.005117805033,562.141064972869,529.985032997627,897.715751254507,903.925030564735,1055.91571166147,500.948967573154
"FBgn0039114",174.067251804439,153.098710003006,163.772199037893,162.436329116856,133.292538583895,130.845707770876,118.517194767307
"FBgn0039115",202.095029637357,213.8707170271,194.479486357498,200.887440840169,255.384023505278,209.536133423291,285.907459541751
"FBgn0039116",250.774854294531,220.882871683726,222.912159801577,257.387033576467,161.295172740176,190.32102948491,208.93237428051
"FBgn0039117",650.539474964047,514.224674819257,574.34000357039,663.085498085715,667.582798285728,674.358647742206,619.466162340461
"FBgn0039118",50.1549708589061,49.0850825963836,90.9845550210518,51.0065767758242,75.0470595388318,92.4154998941151,83.0842190121328
"FBgn0039120",6104.15498276922,6233.80548974071,5360.12759767771,5591.8902477619,5786.46432205381,5533.94993425355,5354.04481928185
"FBgn0015513",5013.28436658801,5293.00807331003,5047.36818979285,5256.81627417302,5751.74105570002,5142.32781589036,6008.94395737749
"FBgn0053111",279.540205228315,224.388949012039,216.088318174998,186.762542656095,171.376121036437,183.915994838783,295.682073543178
"FBgn0085384",78.9203217926905,64.2780843524071,58.0026538259205,79.2563731439731,98.5692722301074,60.3903266634811,47.6512432569585
"FBgn0260634",3643.61111827935,3493.22171144263,2773.89162120432,3288.74712719199,3480.16737294254,3256.50261508075,2895.72939792286
"FBgn0025574",587.845761390414,513.055982376486,485.630062424864,780.792982953002,737.029330993303,625.863385421532,475.290605819407
"FBgn0013347",855.584797004869,615.900917340337,784.741787056572,1162.16523392301,945.36892911603,1041.27563247033,860.16603212561
"FBgn0016754",1518.66301468364,1611.62687858126,1364.76832531578,1075.06169512122,1158.18894870376,1180.35638478622,1243.81963168163
"FBgn0039125",1143.97587944358,1367.37015804211,1512.61822722499,1600.03707762932,1983.70660363091,1941.64050272586,1681.23360824551
"FBgn0039126",438.855995015428,475.657824207812,555.005785628416,514.774067152934,557.812472393108,526.127845931843,496.06166057244
"FBgn0047114",309.043129262966,191.66556061445,196.754100233025,288.775696207743,164.655488838929,160.12586615317,174.721225275515
"FBgn0015282",2717.95687669219,2943.93626334024,3052.53182095629,2568.3773198042,3343.51451825989,3496.23391183578,2927.4968934275
"FBgn0039128",179.230263510503,156.604787331319,172.870654539998,215.012339024244,115.370852723876,146.400791911469,186.939492777299
"FBgn0039129",46.4671053545748,42.0729279397574,22.746138755263,69.0550577888082,61.6057951438172,49.4102672701209,24.4365350035685
"FBgn0039130",2492.99708092798,2155.06886446979,2459.99490638169,2342.37894885901,2422.78790720139,2432.08315562929,2492.52657036398
"FBgn0001098",756.012428387923,874.181947192736,815.449074376177,575.197242718141,650.781217791959,693.573751680586,656.120964845813
"FBgn0005674",5814.28875412878,6176.53956004493,5594.41282685692,5514.98802431527,5854.79074939513,5327.15881567859,5803.67706334751
"FBgn0039132",1104.88450509767,973.520804828274,835.920599255913,1299.49063293485,823.277444194647,752.134068445174,1431.98095120911
"FBgn0051140",599.646931004274,737.444931388525,587.987686823547,644.252300506949,658.621955355718,648.738509157699,526.607329326901
"FBgn0051451",160.05336288798,143.749170460838,120.554535402894,207.165173366425,113.130641991373,168.36091069819,80.6405655117759
"FBgn0039135",1136.60014843492,1162.84898055718,1324.96258249407,1056.22849754245,938.648296918523,1072.38580075151,1269.47799343538
"FBgn0039136",1485.47222514466,1571.89133552705,1641.13391119222,1527.0584370116,1636.47394009303,1670.79903768965,1703.22648974872
"FBgn0039137",482.372807966538,472.151746879499,437.863171038812,423.746945522232,359.553822566642,402.602177756541,513.167235074938
"FBgn0015795",4194.57822462646,3205.72337052096,3385.76275372089,2919.93034127449,2320.85831887253,2383.58789330861,3441.88595525262
"FBgn0053108",40.5665205476446,35.0607732831311,32.9819011951313,64.3467583941167,66.086216608822,53.0702870679077,29.3238420042822
"FBgn0051184",392.388889660854,351.776425274082,457.197388980785,558.718194836721,490.606150418035,511.487766740696,416.642921810842
"FBgn0020647",5573.83992324637,7380.2927760991,5990.1956411985,5958.35288398205,6322.99479248814,6616.40078944897,6067.59164138605
"FBgn0039139",289.866228640443,333.077346189746,317.308635635918,358.615470562334,415.559090879203,415.412247048795,303.013034044249
"FBgn0039140",1172.74123037736,1296.07991903308,1262.41070091709,1068.78396259496,1163.78947553502,1150.16122145448,1229.15771067949
"FBgn0039141",720.608919546342,869.507177421652,887.099411455255,809.827495886933,924.086927157257,952.520152373998,833.285843621685
"FBgn0005649",3568.378661991,3959.52999610828,3350.50623865023,3863.94436991013,4045.82058289941,3868.64092626058,3454.1042227544
"FBgn0043455",436.64327571283,341.258193289143,316.171328698155,300.546444694472,260.984550336534,296.461603620726,303.013034044249
"FBgn0264325",311.255848565564,305.028727563241,360.526299270918,287.990979641962,252.023707406525,318.421722407446,318.896781796569
"FBgn0026576",1355.6593593922,1197.90975384031,1161.19038345617,976.97212439848,917.36629495975,1008.33545429025,1439.31191171018
"FBgn0039145",22.127193025988,10.5182319849393,5.68653468881574,13.3401816182925,10.080948296261,10.0650544439135,7.33096050107054
"FBgn0001230",284.703216934379,306.197420006012,251.344833245656,255.817600444903,291.227395225317,325.74176200302,200.379587029261
"FBgn0040283",2466.44444929679,2395.81950768063,2273.47656858853,2267.83087510972,2041.95208267598,1968.17564625982,2264.04496808062
"FBgn0053100",1704.53143610194,1369.70754292766,1106.59965044354,1632.21045682638,1018.17577792236,1195.91146892682,1040.99639115202
"FBgn0013343",4608.35673421243,3890.57714198478,3327.76009989497,4231.19172269607,3708.66886765779,4279.47814856214,2364.23476159525
"FBgn0039149",107.685672726475,51.4224674819257,67.1011093280257,136.540682446053,79.5274810038367,57.6453118151411,62.3131642590996
"FBgn0039150",551.704679447967,662.648615051178,750.622578923677,541.454430389519,732.548909528299,669.783622994973,752.645278109909
"FBgn0039152",26.5526316311856,19.8677715271076,11.3730693776315,39.2358282890956,5.6005268312561,10.9800593933602,7.33096050107054
"FBgn0039153",283.965643833513,175.303866415656,235.422536116972,287.20626307618,211.699914221481,212.281148271631,245.587176785863
"FBgn0026317",1135.86257533405,1242.32006666561,1146.40539326525,1066.42981289762,1375.4893897565,1278.26191437702,1102.08772866094
"FBgn0266673",354.772661516674,409.042354969863,378.723210275128,462.198057245546,446.922041134237,398.027153009308,430.083016062805
"FBgn0039155",1797.46564681109,1715.64050598788,1894.7533583134,62.7773252625529,73.9269541725806,94.2455097930085,1970.8065480378
"FBgn0051133",114.323830634271,98.1701651927672,148.987208846972,180.48481012984,154.574540542669,132.675717669769,127.069982018556
"FBgn0267339",359.198100121872,273.474031608423,294.562496880655,229.9219537741,243.062864476515,226.006222513331,410.53378805995
"FBgn0015765",416.72880198944,349.43904038854,384.409744963944,433.948260877397,346.112558171627,418.157261897135,394.650040307631
"FBgn0039156",609.235381315536,649.792998180697,731.288360981704,504.572751797769,622.778583635679,570.048083505284,712.324995354021
"FBgn0039157",721.346492647208,655.636460394552,697.16915284881,645.037017072731,611.577529973167,529.78786572963,733.096050107054
"FBgn0039158",140.876462265457,126.218783819272,177.419882291051,168.714061643111,151.214224443915,146.400791911469,184.495839276942
"FBgn0039159",82.6081872970218,64.2780843524071,81.8860995189466,84.7493891044464,114.250747357625,114.375618680836,83.0842190121328
"FBgn0026598",492.698831378666,474.489131765041,523.161191371048,623.84966979662,644.060585594452,703.6388061245,569.371265583145
"FBgn0039160",1235.434943951,1284.39299460537,1311.31489924091,1079.76999451591,1219.79474384758,1295.6470084165,1208.38665592646
"FBgn0029503",506.712720295125,428.910126496971,552.73117175289,456.705041285072,478.284991389271,466.652524217809,520.498195576008
"FBgn0039163",705.11988442815,538.767216117448,691.482618159994,699.182460111683,697.825643174511,691.743741781693,560.818478331896
"FBgn0266282",910.165206468972,801.723015740932,741.524123421572,801.195613663332,631.739426565689,635.013434915999,851.613244874361
"FBgn0039165",322.319445078558,302.691342677699,312.759407884866,308.393610352291,250.903602040273,258.031395743965,306.678514294784
"FBgn0011725",1016.37573299371,1241.15137422284,1145.26808632749,1018.56210238492,1112.26462868746,1109.90100367883,1050.77100515344
"FBgn0039167",177.75511730877,220.882871683726,203.577941859603,170.283494774675,181.457069332698,167.445905748743,237.034389534614
"FBgn0026257",215.37134545295,162.448249545174,143.300674158157,254.248167313339,160.175067373925,155.550841405936,162.50295777373
"FBgn0039169",711.758042335947,653.29907550901,683.521469595652,486.524270784785,583.574895816886,547.172959769117,635.34991009278
"FBgn0039170",23.6023392277205,23.3738488554208,38.668435883947,46.2982773811328,15.6814751275171,18.3000989889337,21.9928815032116
"FBgn0039172",1790.08991580243,1594.0964919397,1882.24298199801,1826.82016514029,2045.31239877473,2205.16192816651,1742.32494575443
"FBgn0266744",36.141081942447,15.1930017560235,30.707287319605,34.5275288944041,41.4438985512952,22.8751237361671,25.6583617537469
"FBgn0043884",17880.9846843009,20634.4337695654,14698.5548636509,14974.7462248162,17300.0273817501,15486.4587693851,15340.0348484901
"FBgn0039175",911.640352670705,1019.09981009634,1090.67735331486,1002.0830545035,1149.22810577375,1233.42667185413,1203.49934892575
"FBgn0011225",1287.8026341125,1430.47954995175,1199.85881934012,1348.92777657911,1435.97507953407,1410.02262709734,1328.12567744395
"FBgn0086365",5603.34284728102,6066.68247042446,5992.47025507402,3891.4094497125,4121.98774780449,4016.87172807094,5961.29271412053
"FBgn0019952",1627.82383361185,2139.87586271377,2278.02579633958,1499.59335720923,2024.03039681596,1811.70979990443,2865.1837291684
"FBgn0039178",12.5387427147265,7.01215465662623,9.09845550210518,37.6663951575318,61.6057951438172,31.1101682811873,6.10913375089212
"FBgn0263398",643.90131705625,624.081764439734,570.9280827571,618.356653836146,617.178056804423,549.00296966801,562.040305082075
"FBgn0259685",574.569445574821,691.865926120454,566.378855006048,528.898965337008,591.415633380645,596.583227039238,503.39262107351
"FBgn0028471",1166.84064557043,1117.26997528911,1032.67469948894,1067.2145294634,1105.54399648996,1076.96082549875,954.246691889349
"FBgn0267762",12.5387427147265,3.50607732831311,3.41192081328944,10.9860319209468,10.080948296261,10.9800593933602,7.33096050107054
"FBgn0011785",3415.70103011168,4075.23054794261,3401.68505084957,3068.24177220727,4124.227958537,3816.48564414212,3103.4399454532
"FBgn0039182",1583.56944755987,1660.71196117764,1579.71933655301,1513.71825539331,1596.15014690799,1336.82223114161,1660.46255349248
"FBgn0039183",1251.66155217005,1356.85192605717,1510.34361334946,1126.06827189704,1462.85760832409,1549.10337941324,1544.38901222553
"FBgn0039186",2155.9261738321,3021.06996456313,2525.95870877195,1885.67390757393,2342.1403208313,2299.40743795952,2288.48150308419
"FBgn0039187",1503.91155266632,1602.27733903909,1693.45003032933,1487.8226087225,1643.19457229054,1485.05303295197,1703.22648974872
"FBgn0039188",494.911550681265,492.019518406607,528.847726059864,445.719009364126,496.206677249291,497.762692498996,467.959645318336
"FBgn0039189",213.158626150351,230.232411225894,166.04681291342,207.165173366425,213.940124953983,226.921227462778,204.045067279797
"FBgn0004118",35.4035088415808,33.8920808403601,35.2565150706576,43.944127683787,40.323793185044,35.6851930284207,52.5385502576722
"FBgn0039201",24.3399123285868,38.5668506114442,39.8057428217102,42.3746945522232,34.7232663537878,27.4501484834005,47.6512432569585
"FBgn0003134",1671.34064656296,1418.79262552404,1430.73212770604,1430.53829942042,1356.44759853023,1386.23249841173,1300.02366218984
"FBgn0039204",755.274855287057,828.602941924666,926.905154276965,729.786406177178,907.285346663489,996.440389947439,685.444806850096
"FBgn0039205",71.5445907840278,63.109391909636,95.5337827721044,102.79787011743,100.80948296261,75.0304058546281,92.8588330135602
"FBgn0262167",1323.94371605495,1125.45082238851,1031.53739255117,1126.85298846282,1002.49430279484,1074.21581065041,1084.98215415844
"FBgn0039207",2816.0540991074,2975.49095929506,2937.66382024221,2883.04866268274,2971.63953666449,2911.54574913935,3352.69260248959
"FBgn0266758",6826.23904851729,6999.29903975574,7184.3679258498,5542.45310411764,5899.59496404518,5875.24678039716,8224.11585545097
"FBgn0039209",3433.40278453247,3291.03791884324,2548.70484752721,2219.17844803125,1777.60721624069,1898.63527010187,2237.16477957669
"FBgn0039210",483.110381067404,421.897971840345,404.881269843681,398.636015417211,375.235297694159,470.312544015596,359.217064552457
"FBgn0263490",2203.13085228754,2602.6780700511,2057.38825041353,2343.94838199057,2645.68887508538,2449.46824966877,1853.51118002067
"FBgn0039212",636.525586047588,677.841616807202,693.75723203552,487.308987350567,622.778583635679,676.1886576411,692.775767351166
"FBgn0039213",2583.71857233453,2510.35136707219,2504.34987695445,2489.905663226,2568.40160481405,2630.63922965922,2264.04496808062
"FBgn0046685",1523.82602638971,1915.48691370173,1922.04872481972,1632.21045682638,2232.36999493868,2088.95629958678,1673.90264774444
"FBgn0039214",4955.01609161958,5655.30273056905,4421.84937402312,4696.52864620474,5355.22375604709,4780.90086085892,4552.52647116481
"FBgn0000139",1104.1469319968,968.84603505719,1150.95462101631,777.654116689874,787.434072474608,845.464573288736,1099.64407516058
"FBgn0051125",28.7653509337844,21.0364639698787,22.746138755263,54.1454430389519,67.2063219750733,56.7303068656944,24.4365350035685
"FBgn0039215",1681.66666997509,2032.35615797883,1925.46064563301,1501.1627903408,1998.26797339218,2101.76636887903,1610.36765673516
"FBgn0051126",188.081140720898,128.556168704814,125.103763153946,163.221045682638,153.454435176417,138.165747366449,177.164878775871
"FBgn0020018",338.546053297616,312.040882219867,391.233586590523,338.212839852004,436.841092837976,467.567529167256,316.453128296212
"FBgn0039218",259.625731504926,189.328175728908,352.565150706576,382.941684101573,263.224761069037,219.601187867204,271.24553853961
"FBgn0039219",489.748538975201,492.019518406607,559.555013379469,579.120825547051,743.749963190811,737.493989254027,544.934730579577
"FBgn0004885",14.7514620173253,14.0243093132525,10.2357624398683,19.6179141445478,11.2010536625122,7.32003959557347,8.55278725124896
"FBgn0000140",1363.77266350173,1329.97199987344,1191.89767077578,1421.12170063104,1543.50519469418,1272.77188468034,1513.84334347107
"FBgn0040600",1431.62938878142,951.315648415625,855.254817197887,1541.18333519567,1014.81546182361,1000.10040974523,1258.48155268378
"FBgn0259233",493.436404479532,563.30975741564,512.92542893118,363.323769957025,590.295528014393,489.527647953976,441.079456814411
"FBgn0039223",979.497077950401,946.640878644541,983.770501165123,1044.45774905572,1058.4995711074,1111.73101357772,1080.09484715773
"FBgn0039226",74.4948831874929,70.1215465662623,90.9845550210518,102.013153551648,76.167164905083,96.9905246413485,98.9679667644523
"FBgn0039227",1987.02193373372,2167.92448134027,1844.71185305183,1815.04941665356,2021.79018608345,1830.00989889337,1907.27155702852
"FBgn0027539",579.732457280885,681.347694135515,676.697627969073,801.980330229114,712.387012935777,732.918964506794,766.085372361871
"FBgn0083986",171.116959400974,98.1701651927672,86.4353272699992,189.901408919223,116.490958090127,144.570782012576,144.175556521054
"FBgn0027617",112.848684432539,92.326702978912,96.6710897098675,137.325399011834,91.8486400326001,90.5854899952217,81.8623922619544
"FBgn0039229",2305.65351330795,2621.37714913544,2427.01300518656,1990.04121082293,2534.79844382651,2451.29825956767,2356.90380109418
"FBgn0045980",9.58845031126146,17.5303866415656,18.1969110042104,22.7567804076754,11.2010536625122,19.2151039383804,7.33096050107054
"FBgn0051118",86.2960528013531,51.4224674819257,94.3964758343412,43.1594111180051,82.8877971025904,72.285391006288,83.0842190121328
"FBgn0051357",569.406433868758,638.106073752987,713.091449977494,524.975382508099,610.457424606915,694.488756630033,568.149438832967
"FBgn0262962",46.4671053545748,18.6990790843366,26.1580595685524,43.1594111180051,26.8825287900293,14.6400791911469,30.5456687544606
"FBgn0013953",52.3676901615049,65.4467767951781,70.5130301413152,40.0205448548775,45.9243200163001,65.8803563601612,79.4187387615975
"FBgn0039233",375.424708340929,282.823571150591,362.800913146444,320.16435883902,324.830556212854,320.251732306339,412.977441560307
"FBgn0039234",2765.16155514763,2800.18709287941,2819.38389871484,2744.93854710513,2646.80898045163,2553.7788139057,2911.61314567518
"FBgn0051119",33.9283626398482,31.554695954818,39.8057428217102,38.4511117233137,54.8851629463098,53.0702870679077,35.4329757551743
"FBgn0015625",375.424708340929,404.367585198779,398.057428217102,456.705041285072,487.245834319281,501.422712296783,449.63224406566
"FBgn0039240",1565.13012003822,1733.17089262945,1608.15200999709,1324.60156303987,1599.51046300674,1678.11907728522,1636.02601848891
